,tic_id,Rsq_k,R_avg,B_k,P_avg,P_k,A_avg,A_k,B_avg
192,114500611,[0.99893596 0.99903409 0.99893809 0.99904937 0.99895182],0.9989818667225308,[0.47704512 0.48913064 0.477248   0.48930878 0.47791178],175.7629870595997,[175.82119688 175.79106391 175.75148791 175.7121207  175.73906589],0.8329666891148724,[0.84741727 0.90244632 0.80313549 0.85222765 0.75960671],0.48212886498106666
193,122671519,[0.99781235 0.99921425 0.99808113 0.99880145 0.99891993],0.9985658198215042,[0.48211205 0.48360576 0.47674796 0.47963245 0.48241055],324.88953329567147,[324.36397414 325.62953454 325.89377775 324.90677188 323.65360817],0.4487408458007289,[0.52265785 0.46643413 0.44246358 0.41582604 0.39632262],0.48090175442111427
194,123337161,[0.99909132 0.99906861 0.99904824 0.99898269 0.99894287],0.9990267471821579,[0.48385181 0.4868164  0.48743626 0.49036944 0.49128874],131.3683952611432,[132.24454425 131.79009328 131.3706516  130.93296432 130.50372285],0.8903789713544139,[0.92296008 0.91561741 0.8863803  0.8778599  0.84907717],0.48795253133328353
195,140460192,[0.99541027 0.93743712],0.9664236960470418,[0.44986569 1.18320115],6076.659651765881,[7011.23765217 5142.08165136],0.24476088258650447,[0.41658863 0.07293314],0.8165334156960704
196,140493525,[0.99875556 0.99881337 0.99870173 0.99871891 0.99858862],0.9987156398059194,[0.47064262 0.47769303 0.46931096 0.4762024  0.46799376],110.80381538185922,[110.38000051 110.59972467 110.79651827 111.02361356 111.2192199 ],0.8796470393800744,[0.89323885 0.9186705  0.86413192 0.88787292 0.83432099],0.47236855475013523
197,146637697,[0.99847254 0.99851751 0.99846767 0.99852144 0.99843753],0.998483338265206,[0.46923649 0.47490991 0.47056044 0.47640733 0.47209085],96.98574036391129,[97.28075856 97.13703019 96.9887423  96.83504851 96.68712226],0.8895693133702126,[0.90317244 0.92169564 0.87721147 0.89460462 0.8511624 ],0.47264100314808044
198,160196709,[0.99876786 0.99876022 0.998626   0.99857103 0.99838954],0.9986229292243902,[0.47421267 0.47901119 0.47184305 0.47680247 0.46986411],110.4952806382644,[109.79564031 110.13848794 110.49994011 110.84245436 111.19988048],0.877665536614548,[0.89317984 0.9159772  0.86339043 0.88388891 0.8318913 ],0.4743466965531115
199,164720673,[0.99912054 0.99909434 0.99909274 0.99908504 0.99907085],0.9990927010732739,[0.48469127 0.48578924 0.48640865 0.48770182 0.48833398],131.2155206501154,[131.69188601 131.44752075 131.21437329 130.97804567 130.74577753],0.8964656257127046,[0.93107338 0.91827654 0.89473162 0.88082574 0.85742084],0.48658499232215063
200,164776925,[0.99667419 0.99670071 0.99662137 0.99659596 0.99648037],0.9966145210759935,[0.45714064 0.45900724 0.45921557 0.46128009 0.46173384],121.3576753981311,[121.90374385 121.63143083 121.35928494 121.08610842 120.80780895],0.8805571695038485,[0.91169639 0.90093404 0.87830241 0.86713721 0.84471581],0.45967547527735525
201,165124012,[0.92102392 0.91926271 0.9423367  0.93180888 0.89750691],0.9223878234674775,[0.45129393 0.50552297 0.57929784 0.52362166 0.46693472],2172.502718032301,[2161.24250178 2176.29638152 2190.06736431 2170.29452487 2164.61281769],0.3597859513744009,[0.56600637 0.43249486 0.2994591  0.30106116 0.19990826],0.5053342225920116
202,175491644,[0.99772971 0.99770735 0.9977726  0.99773887 0.99766773],0.9977232504298413,[0.46231322 0.4628035  0.46396795 0.46396836 0.46405889],635.5530619653548,[636.05140927 635.61809804 635.20468332 635.63994553 635.25117366],0.6709932242891719,[0.76392935 0.70438127 0.66448263 0.63110994 0.59106293],0.46342238458451634
203,175516682,[0.99914685 0.99857954 0.99887695 0.99688548 0.99798712],0.9982951868751992,[0.49608922 0.47967488 0.49605561 0.49969857 0.48697261],2983.1866395761826,[2945.74170698 2945.2883487  2947.65778268 2922.07690292 3155.1684566 ],0.35961497907400675,[0.65756901 0.49760369 0.40603554 0.18684392 0.05002274],0.49169817759259943
204,198011271,[0.48079801 0.48422181 0.48815533 0.48611344 0.48340871],0.4845394594916158,[0.34592357 0.34546455 0.34660448 0.34472206 0.3465577 ],696.3144542657892,[695.9606001  695.67488762 696.30887202 697.04276851 696.58514308],0.2562472225421589,[0.30037642 0.27540769 0.24377974 0.23904426 0.22262801],0.34585447542370223
205,198051336,[0.98307723 0.98892456 0.98308381 0.98891071 0.98290252],0.9853797651456162,[0.3925501  0.44678962 0.39240622 0.44672917 0.39229563],230.31759417148686,[230.25858357 230.18825987 230.38691369 230.33306202 230.42115171],0.5681315915928836,[0.47033465 0.81499005 0.42232021 0.73476558 0.39824748],0.41415414724039
206,200806186,[0.98881543 0.98253543 0.95778251 0.98821625],0.9793374044546896,[0.44542214 0.46750426 0.52412926 0.61307435],4053.767197878872,[3947.75077115 3889.97810121 3801.01496118 4576.32495797],0.2581626821876848,[0.49856778 0.36595352 0.11595761 0.05217181],0.512532502824916
207,206403004,[0.99932689 0.99923885 0.99932658 0.99926124 0.99923392],0.9992774966950064,[0.48224903 0.48704368 0.4899538  0.4833832  0.49590416],919.9769473837538,[925.33573726 919.41872028 920.75324979 918.93125282 915.44577677],0.6201969140905459,[0.71970038 0.6524634  0.60613875 0.56253367 0.56014837],0.48770677425514675
208,212377300,[0.99901271 0.9991744  0.99900504 0.99916677 0.99900044],0.9990718725933707,[0.47239995 0.49131945 0.47348645 0.49255738 0.47481286],101.03308369844845,[101.29313013 101.17324006 101.02696535 100.90856921 100.76351374],0.8590727691958854,[0.84555234 0.93104528 0.82108673 0.90234518 0.79533433],0.4809152181042619
209,215258019,[0.88324544 0.88990047 0.88197521 0.88895477 0.88316777],0.8854487334243928,[0.36665189 0.38101953 0.36566721 0.38102175 0.36796883],165.59595104992368,[165.86479144 165.72044588 165.58116367 165.45780129 165.35555297],0.523101824604347,[0.49400254 0.66254832 0.44805721 0.60094747 0.40995359],0.3724658398120346
210,220397755,[0.99641008 0.99614518 0.99314763 0.99374017],0.9948607642254685,[0.45238925 0.44718696 0.43395088 0.47849045],4050.000192885008,[4062.46263592 4104.5003003  4096.04751446 3936.99032086],0.30026625496475284,[0.56333528 0.41860898 0.18629483 0.03282592],0.45300438537650156
211,241393039,[0.99796861 0.99794167 0.99787067 0.9978285  0.99772781],0.9978674537995399,[0.46661697 0.46847082 0.46906326 0.47129348 0.47208896],132.38219106036217,[133.08376341 132.73626969 132.3820985  132.03094443 131.67787927],0.8822767400515904,[0.91739913 0.90397322 0.88058562 0.86666235 0.84276338],0.46950669539306944
212,241578867,[0.9983192  0.99833508 0.99830842 0.99832348 0.99831249],0.9983197353169917,[0.47115994 0.47521043 0.47204041 0.47600665 0.47291124],123.58387269498478,[123.82447662 123.6898102  123.58776147 123.46067988 123.3566353 ],0.8763647154924156,[0.89948923 0.90815882 0.86665083 0.87403416 0.83349054],0.47346573304761186
213,248348545,[0.99863515 0.99863995 0.99864527 0.99862012 0.99862164],0.998632426375688,[0.47638958 0.47616102 0.47590337 0.47552203 0.47524542],140.23126472032033,[140.03134316 140.12480262 140.22912679 140.33183559 140.43921544],0.893206896032174,[0.9317573  0.91286273 0.8929173  0.87426433 0.85423283],0.4758442854478607
214,248354845,[0.9934553  0.99406973 0.98353431 0.99639577 0.98509   ],0.9905090210239275,[0.43175483 0.42249326 0.44911158 0.41100887 0.42193876],374.3914895627023,[374.5447435  374.32652673 370.20417496 377.38752066 375.49448197],0.16200263709556292,[0.18337982 0.16011894 0.17755032 0.14190937 0.14705474],0.42726145761875706
215,248945338,[0.99934079 0.99937856 0.99938639 0.99934056 0.99936467],0.9993621938946301,[0.48657906 0.48668233 0.4870294  0.48605686 0.48691883],416.26000585029396,[416.66926806 416.6043013  416.34851271 416.2174437  415.46050349],0.792868776957937,[0.87808488 0.82105144 0.78694899 0.75471302 0.72354555],0.48665329677515495
216,259542669,[0.99743854 0.99763889 0.9811564  0.95259696],0.9822076948547197,[0.45565964 0.46758973 0.44224554 0.45638685],4448.012274737413,[4470.53458762 4467.91524071 4472.52371585 4381.07555476],0.24926609490522014,[0.45540933 0.39563674 0.11165947 0.03435884],0.4554704382790559
217,259573397,[0.99523462 0.99022934 0.94985084],0.9784382655889997,[0.46078018 0.49021535 0.23788324],6047.482997135302,[5885.49007404 5894.04589561 6362.91302175],0.20866598756006324,[0.47795577 0.14572859 0.0023136 ],0.39629292484407674
218,266770712,[0.99523908 0.99481165 0.99533098 0.9946864  0.99515586],0.995044794857953,[0.43299287 0.46136365 0.4341569  0.46231297 0.43503698],283.3715070927707,[284.11591195 283.55923301 283.37782926 283.00330124 282.80126   ],0.6474993065795518,[0.57764419 0.84322904 0.52679124 0.78899921 0.50083285],0.4451726752088817
219,268686000,[0.99864026 0.99862278 0.99859334 0.99855399 0.99849993],0.9985820603672211,[0.47631827 0.47526807 0.47455865 0.47368448 0.4730329 ],160.79477846180947,[160.16960434 160.48641963 160.79428843 161.10381254 161.41976737],0.8851833985716778,[0.93018054 0.90805003 0.88504919 0.86310246 0.83953477],0.4745724751803463
220,268862481,[0.99370992 0.98464518 0.97668148 0.98602455 0.98953339],0.9861189044247904,[0.48656071 0.3687522  0.33456141 0.3732281  0.48330069],558.8237217313697,[551.86237379 556.90849851 558.39324965 565.15086992 561.80361679],0.2938825840246403,[0.32594392 0.37227855 0.13595682 0.35049512 0.28473851],0.4092806217918179
221,272232401,[0.99852692 0.99642655 0.99630776 0.99698676 0.99743412],0.9971364207901185,[0.46931028 0.46560185 0.48771795 0.45346696 0.46249563],2049.89637948613,[2039.84283784 2050.80437337 2027.74035255 2071.61314245 2059.48119123],0.3158657457109021,[0.44113394 0.34076556 0.24994617 0.32627525 0.22120781],0.46771853242036354
222,287174076,[0.99822452 0.99825936 0.9982272  0.99826087 0.99824231],0.9982428512674023,[0.46834455 0.47350139 0.46891518 0.47411365 0.46957061],116.44546489748265,[116.60259205 116.52426058 116.44411524 116.37181827 116.28453835],0.8755536143809616,[0.89157642 0.91443306 0.8604327  0.88205426 0.82927163],0.4708890766156254
223,287175225,[0.99768397 0.99741473 0.99767178 0.99741726 0.99768574],0.9975746942043442,[0.44756865 0.47301521 0.4477841  0.47323239 0.44754238],174.0522467386287,[174.18987143 174.07313686 174.08342644 173.96744869 173.94735027],0.7252732580151273,[0.66489321 0.89233017 0.63015584 0.84458379 0.59440327],0.4578285463410022
224,350954272,[0.96786072 0.95640066 0.96757218 0.95477876 0.96516494],0.9623554523117248,[0.39241053 0.38811167 0.39161315 0.38706286 0.39213998],1199.8698358376262,[1195.27009096 1197.55281822 1201.27400735 1200.67947299 1204.57278966],0.3514665967343418,[0.33296556 0.52702119 0.27788361 0.3936588  0.22580383],0.3902676384129837
225,391474560,[0.98677402 0.98603786 0.98513514 0.98394803 0.98264401],0.9849078129745952,[0.43036849 0.42949203 0.42900724 0.42862557 0.42845323],68.61346486796678,[68.12592428 68.36776655 68.60510107 68.85617311 69.11235933],0.8509380750316339,[0.87912807 0.86607699 0.85180875 0.83660933 0.82106724],0.42918931254249104
226,401869914,[0.8679154  0.91407992 0.86180056 0.90173648 0.86953555],0.8830135819952092,[0.30308312 0.42265304 0.30188521 0.41591361 0.30974488],939.1747855522714,[938.73156474 938.37677812 939.82685313 938.58449405 940.35423772],0.272610668361339,[0.11588    0.54310298 0.09726329 0.51233994 0.09446714],0.35065597295982054
227,423358373,[0.99911129 0.99911729 0.999094   0.99909736 0.99907787],0.9990995617983416,[0.48062125 0.48242176 0.47982044 0.48139525 0.47890444],153.94340489554716,[153.60713138 153.78259879 153.93484567 154.13269702 154.25975162],0.882393510127992,[0.92015804 0.9129574  0.87661758 0.86890203 0.83333251],0.4806326297529614
228,1031299,[0.99900056 0.99902346 0.99902496 0.99872887 0.99880091],0.998915750520937,[0.48072561 0.48653547 0.49882953 0.49404904 0.48204555],1027.6977274495928,[1035.82568301 1025.18878225 1021.8189496  1030.36934075 1025.28588163],0.604875770591565,[0.74845541 0.64042693 0.66302935 0.5563188  0.41614837],0.48843703820743806
229,1045298,[0.9830232  0.98386815 0.98367769 0.98319753 0.98239147],0.98323160835407,[0.41955171 0.42189369 0.42064154 0.42122754 0.41880972],525.791561597866,[525.97745279 525.9972854  525.7902853  525.74401445 525.44877005],0.6957130466526227,[0.79464409 0.72222792 0.66387916 0.65498072 0.64283335],0.42042484150073217
230,1129237,[0.9677279  0.96764151 0.96656019 0.96619785 0.96588128],0.9668017450842925,[0.40934012 0.40883542 0.40765956 0.40730262 0.40645843],367.6989808098524,[366.61341361 367.19543463 367.67836094 368.16342251 368.84427235],0.6822351742255309,[0.77202642 0.71481085 0.67584207 0.63523933 0.6132572 ],0.40791922977569434
231,7320873,[0.99340231 0.9948358  0.99371197 0.99456142 0.99372636],0.9940475731014009,[0.4979269  0.49015924 0.44485586 0.49763628 0.4856147 ],449.2221635485107,[444.99385296 451.2248     448.98759827 446.72757377 454.17699275],0.6358746704540681,[0.72914526 0.64789388 0.66817404 0.57330006 0.56086011],0.4832385980655632
232,9845586,[0.99715772 0.9969863  0.99679009 0.99661712 0.99642679],0.9967956044016824,[0.47334238 0.46994728 0.46531637 0.4644518  0.46391361],128.42715833482484,[129.02963491 128.71858942 128.4441876  128.11117773 127.83220202],0.8278047029683087,[0.90180045 0.86326226 0.81922565 0.79166754 0.76306762],0.46739428853318987
233,9846652,[0.99183932 0.99311449 0.99190093 0.99205428 0.99019001],0.9918198080095333,[0.43423218 0.44177211 0.43506196 0.43927649 0.4350297 ],1584.1892704365598,[1592.84947687 1588.17766532 1587.32115305 1580.18359545 1572.41446149],0.549095575669844,[0.72110671 0.61229138 0.5013722  0.46278902 0.44791857],0.43707448928853543
234,9945183,[0.85981228 0.87868181 0.85902835 0.87805416 0.85994342],0.867104003009031,[0.34759046 0.3920807  0.34739853 0.39106325 0.34944627],561.1646985801619,[561.03556951 560.75501913 560.80415705 561.60189434 561.62685286],0.3339611742624363,[0.22803225 0.56167349 0.19214098 0.51073222 0.17722692],0.3655158437063884
235,12632044,[0.99624098 0.9998516  0.99608746 0.9998169  0.99534483],0.9974683547262956,[0.19513864 0.61908787 0.18813181 0.62530068 0.17949089],71.55749753610476,[72.32614444 71.93360038 71.58542802 71.14472688 70.79758796],0.3973359280092269,[0.05430462 0.93752874 0.04799464 0.90570355 0.04114809],0.361429979099514
236,29941925,[0.99652614 0.99818436 0.99787836 0.99403802 0.9955541 ],0.9964361946003744,[0.44943889 0.46529413 0.46897254 0.43510479 0.44586524],2493.374427363558,[2477.25574231 2450.57890181 2486.6812458  2529.38148914 2522.97475775],0.42062445493180045,[0.5912501  0.44983919 0.41339998 0.34681996 0.30181305],0.4529351179284877
237,29942066,[0.97533105 0.97197983 0.9485265  0.94337284 0.93401301],0.9546446448710272,[0.41648664 0.437511   0.44271772 0.46583064 0.50105081],2253.3029042820617,[2261.84362532 2243.76457347 2247.52733909 2290.64928834 2222.72969519],0.2980725930452192,[0.52434816 0.35305666 0.25757662 0.18686482 0.1685167 ],0.45271936345107855
238,30028394,[0.99930832 0.99927235 0.99924229 0.99921536 0.99920077],0.9992478180977079,[0.4866097  0.48785618 0.48886617 0.49044648 0.4914502 ],163.4036155374298,[164.22871461 163.78958899 163.37798067 162.98426    162.63753342],0.8754366270012153,[0.93342327 0.90523257 0.875126   0.8460753  0.817326  ],0.48904574655069954
239,33833498,[0.99916354 0.99919463 0.99909788 0.99915399 0.99910737],0.9991434810290647,[0.48285708 0.48358439 0.47933296 0.48026473 0.47804859],827.8077171060049,[826.35492696 827.40004664 828.30478331 828.90467143 828.07415719],0.6961907319133467,[0.80878227 0.7356914  0.6956019  0.65238201 0.58849607],0.48081755039475393
240,33834253,[0.87663279 0.91831566 0.86930744 0.91907883 0.8830552 ],0.8932779841872216,[0.31778916 0.40304516 0.31124785 0.40437888 0.3194802 ],1166.0028272270458,[1166.87151843 1162.81202037 1168.55596076 1161.47495101 1170.29968557],0.29192457464680766,[0.14295513 0.59367763 0.11422833 0.5080374  0.10072438],0.351188250915426
241,33864821,[0.84926092 0.84496269 0.84423194 0.84537748 0.8470429 ],0.846175185914295,[0.36963732 0.36745117 0.36743864 0.36769844 0.36806461],583.0107745501621,[584.44875312 583.58640745 582.74388763 582.33634921 581.93847534],0.40329445670974023,[0.45969557 0.41538241 0.39276122 0.38114935 0.36748374],0.36805803745220433
242,35743561,[0.8789932  0.90592854 0.86556667 0.88484231 0.89359458],0.8857850611399339,[0.34656353 0.39181635 0.31702744 0.36306056 0.33182151],979.0640828268333,[975.58683007 981.17114033 973.49206821 986.20338    978.86699553],0.2713290372164616,[0.23681722 0.42819876 0.16541575 0.37122265 0.15499081],0.3500578786127993
243,35744583,[0.98052011 0.97783059 0.97378374 0.97237123 0.96816529],0.974534191416143,[0.41301162 0.41182543 0.40992805 0.40893923 0.40528109],1490.986353012106,[1481.95893701 1489.38350774 1491.6594552  1493.93953864 1497.99032646],0.3900324466397874,[0.57665977 0.45285677 0.33993783 0.30287671 0.27783116],0.4097970821846391
244,35744707,[0.99748885 0.99762018 0.9974776  0.99755656 0.99737733],0.9975041048834516,[0.46186226 0.46917272 0.46368814 0.47122037 0.46591783],123.9526523053059,[124.4481668  124.19577849 123.95784736 123.70056125 123.46090764],0.8550637476119374,[0.88139419 0.90258554 0.83784406 0.85808474 0.79541021],0.4663722655342585
245,36729364,[0.99903117 0.99906192 0.99903161 0.99906418 0.9990262 ],0.9990430143470057,[0.47959137 0.48562306 0.48015923 0.48626481 0.48095191],117.1310410668962,[117.31650966 117.22899973 117.1467247  117.0247017  116.93826954],0.8801486111641206,[0.9093736  0.9196163  0.86847652 0.87636061 0.82691602],0.4825180755792774
246,38399380,[0.99802285 0.99844232 0.99793601 0.99837364 0.99782302],0.9981195677400081,[0.46653446 0.48683076 0.46596982 0.48736662 0.46687349],203.43918848803622,[204.26240811 203.8461308  203.46913399 203.03719111 202.58107843],0.7840390401320825,[0.8119686  0.87860654 0.74127451 0.80207421 0.68627134],0.47471503136844007
247,38465274,[0.99912715 0.99909187 0.99912186 0.99908563 0.99910645],0.9991065923778957,[0.48636751 0.48595806 0.48394294 0.48471666 0.48388651],248.33868172273029,[248.61190584 248.44357936 248.38618705 248.16389761 248.08783877],0.8147466131448988,[0.89227824 0.86226018 0.79778058 0.78338048 0.73803358],0.4849743351986272
248,41533230,[0.99931375 0.99932604 0.99934072 0.99935944 0.99935294],0.9993385815197764,[0.4877698  0.48845091 0.48846241 0.48949457 0.48967932],510.0285658858178,[510.58268745 510.49191155 510.08623692 509.81648583 509.16550768],0.7625262787438789,[0.86163506 0.79403711 0.73608137 0.71811134 0.70276651],0.48877140087133186
249,44797681,[0.9993209  0.9994341  0.99927234 0.99939365 0.99921027],0.9993262533111243,[0.48130512 0.49747404 0.47822061 0.49472784 0.47536906],144.93928828903975,[144.29070398 144.60687361 144.95337747 145.26352065 145.58196573],0.8141271297362849,[0.8323417  0.8950361  0.77999628 0.83667875 0.72658282],0.4854193346932437
250,44897584,[0.99703604 0.99870104 0.99834435 0.99670101 0.99868461],0.9978934118004938,[0.48577355 0.44499304 0.47721333 0.50876671 0.46627629],3178.627210527743,[3135.36124026 3226.13974937 3223.25097013 3120.18826385 3188.19582904],0.37520932983672717,[0.51722484 0.37566355 0.48561922 0.34428871 0.15325032],0.47660458359253327
251,49799894,[0.99937033 0.99952596 0.99929369 0.99944166 0.99911193],0.9993487117561388,[0.48126861 0.50889575 0.48450725 0.51356793 0.4892385 ],96.13499408998483,[96.9996403  96.57491268 96.12874497 95.70663017 95.26504233],0.8365671988428598,[0.82096892 0.93211323 0.78548511 0.89246575 0.75180298],0.4954956082630539
252,64105291,[0.99569006 0.99769706 0.99635989 0.99528777 0.99577378],0.9961617117101188,[0.45035809 0.46345805 0.44715996 0.43994688 0.44321917],2800.7089309244475,[2777.51365363 2806.73776308 2818.93402892 2805.05027894 2795.30893005],0.38362144654112834,[0.58946334 0.32715909 0.33105443 0.34706467 0.32336569],0.4488284284568893
253,65416676,[0.99885906 0.99884864 0.99879917 0.99878409 0.99882519],0.9988232289766017,[0.47954581 0.47574629 0.47535397 0.47650715 0.47811228],457.7340567175337,[458.59222928 458.66698956 457.40312734 457.00078259 457.00715482],0.6738352278993047,[0.81649712 0.70945511 0.64240932 0.60616501 0.59464957],0.47705309866116463
254,65448527,[0.97628694 0.983592   0.97577011 0.98298577 0.97454618],0.9786362001480061,[0.3934718  0.42828741 0.39483978 0.42967495 0.39622473],239.22622539935819,[240.1441458  239.64271967 239.22576175 238.7624503  238.35604947],0.6212569980294831,[0.6005462  0.76731575 0.54190432 0.69352669 0.50299202],0.40849973538219836
255,66573768,[0.99864802 0.9994233  0.99874589 0.99922479 0.99868715],0.9989458309680034,[0.45398402 0.51626316 0.45394312 0.51061417 0.45313751],592.8290123920283,[593.66422089 592.409731   593.64196127 593.35447007 591.07467872],0.6117230830009022,[0.58860307 0.7939798  0.48762127 0.72665687 0.46175441],0.47758839497565153
256,89205615,[0.99719764 0.99715677 0.99718896 0.99716187 0.99719248],0.9971795420665481,[0.45580016 0.45410516 0.45307836 0.45368322 0.45363059],250.43882081181732,[250.28041244 250.39968196 250.43127471 250.50364448 250.57909047],0.7986848423188635,[0.88392543 0.83487199 0.78719599 0.75756891 0.72986189],0.45405949889616226
257,92234970,[0.98867516 0.9912282  0.9888714  0.99134384 0.98890355],0.9898044296888084,[0.41884468 0.44723347 0.41982131 0.44801062 0.42017164],277.12178485345987,[277.2439436  277.14160663 277.13795528 277.0486982  277.03672056],0.6686493156116893,[0.65957077 0.81815783 0.58919758 0.73483216 0.54148824],0.4308163416866013
258,98754397,[0.99494021 0.98489186 0.98139145 0.9885092  0.99494108],0.9889347587414562,[0.45588637 0.43161373 0.42579381 0.44258528 0.44434516],1098.7551307522021,[1082.30573841 1095.78864624 1108.88412861 1116.15113636 1090.64600414],0.2205728472406332,[0.30229185 0.21954061 0.17680688 0.20846698 0.19575793],0.4400448708165695
259,120956236,[0.9980098  0.99800008 0.99797615 0.99794546 0.99790101],0.9979664991971131,[0.4684157  0.46964098 0.46914055 0.4706456  0.47050777],116.7740814116211,[117.19849224 116.99315553 116.76815907 116.56696877 116.34363145],0.8812422249357897,[0.92421358 0.90638456 0.8781125  0.86233093 0.83516956],0.46967012053829527
260,121007795,[0.99871637 0.99963252 0.99878054 0.99918638 0.99919364],0.9991018896186873,[0.420599   0.51199241 0.45351303 0.45944914 0.4967546 ],1562.1253742110373,[1556.74972971 1572.73608456 1566.88094391 1572.33314999 1541.92696287],0.3103569031333394,[0.33410265 0.48205235 0.26016239 0.21944129 0.25602583],0.4684616349060008
261,121009628,[0.99782496 0.99786835 0.99767379 0.99757798 0.99722071],0.9976331580264596,[0.46465333 0.47063219 0.46878997 0.47511654 0.4737963 ],100.16362381343029,[100.99586903 100.58105075 100.16470621  99.75591877  99.32057431],0.8797788397213667,[0.90542607 0.91475142 0.86843968 0.87766591 0.83261111],0.4705976673077631
262,137860956,[0.99847463 0.99850886 0.99846152 0.99850469 0.99846884],0.9984837070088283,[0.47157056 0.47439295 0.47192067 0.47496238 0.47263776],137.8116446547981,[138.01960379 137.92787639 137.81615786 137.70818768 137.58639755],0.8738257109341493,[0.91736879 0.90853684 0.86764459 0.85815189 0.81742646],0.47309686419088015
263,141975903,[0.99842591 0.99855588 0.99842922 0.99853074 0.99836067],0.9984604847152575,[0.4706698  0.47978963 0.4728438  0.48207837 0.4751652 ],92.06115220828671,[92.47440121 92.26477729 92.06536877 91.8543022  91.64691158],0.8795594526983278,[0.89545534 0.92450052 0.86181077 0.88831269 0.82771795],0.47610936000318915
264,142015852,[0.99842655 0.99813227 0.99919512 0.99865784 0.99861423],0.9986052000724284,[0.47820346 0.47835285 0.4914882  0.49195163 0.47742883],1873.7346724867366,[1878.89034763 1876.57469671 1869.04693586 1866.96768674 1877.19369549],0.4836090815595419,[0.63955288 0.48403546 0.43274886 0.421559   0.44014921],0.4834849922149285
265,152507230,[0.99659455 0.99676609 0.99647855 0.99665271 0.99633679],0.9965657368024541,[0.45734376 0.46239414 0.4561728  0.46140907 0.45523079],112.42740346848306,[112.10395936 112.25433777 112.42923812 112.585685   112.76379709],0.8637862426404445,[0.89126691 0.90384699 0.85127258 0.86216489 0.81037984],0.4585101128099266
266,159950145,[0.99740042 0.99742515 0.99736306 0.99737246 0.99726403],0.9973650235779992,[0.46231205 0.46304316 0.46130812 0.46206607 0.46019136],142.05090656599288,[141.62947828 141.8364061  142.05539145 142.26147285 142.47178415],0.8673679398255889,[0.9156561  0.89748212 0.86519593 0.84562254 0.81288301],0.46178415093914504
267,160008866,[0.99936376 0.99840742 0.99694891 0.99744338 0.98971627],0.9963759507714867,[0.73573047 0.66549599 0.58318885 0.53258906 0.4219993 ],244.0037456950296,[240.72598103 244.39747517 242.81335908 245.243528   246.83838519],0.21267576044529216,[0.3709879  0.24204514 0.1926767  0.16010157 0.09756749],0.5878007327383764
268,160142472,[0.99856779 0.99752497 0.99779052 0.99755744 0.99764596],0.9978173361438161,[0.46819465 0.46053253 0.46470493 0.47156675 0.46272621],2381.564924720933,[2357.22963993 2371.63575084 2364.01780101 2390.69889138 2424.24254045],0.4656745638241019,[0.62253772 0.4230594  0.43870791 0.47051522 0.37355256],0.46554501565850853
269,168697314,[0.99905517 0.9989244  0.99894607 0.99894044 0.99861802],0.998896823355714,[0.48030008 0.47384696 0.47264881 0.4707895  0.46656373],1168.3571790509343,[1162.06789489 1165.13637828 1167.29587611 1172.60589886 1174.67984712],0.5792011813454021,[0.6997204  0.61981858 0.5663654  0.51634387 0.49375765],0.47282981552609027
270,168851294,[0.98659763 0.99187478 0.98605668 0.9913843  0.98538815],0.9882603085241006,[0.37439102 0.45101317 0.37243031 0.44953204 0.37257287],231.6326921558988,[230.93301361 231.02122503 231.8420888  231.83386621 232.53326714],0.489785399964852,[0.32165886 0.82584941 0.28967724 0.74032114 0.27142036],0.4039878838784622
271,170637811,[0.97981306 0.9825045  0.97967306 0.98166603 0.9812055 ],0.9809724313063135,[0.4119843  0.43273765 0.41276068 0.42660318 0.40796036],1104.7996970827094,[1103.12733568 1101.8984138  1106.9363632  1104.62547891 1107.41089382],0.4768920569919949,[0.54081826 0.62042582 0.44365387 0.46813902 0.31142331],0.4184092358020295
272,179244391,[0.99806381 0.99814338 0.99804806 0.9981062  0.99799137],0.9980705630815544,[0.46518051 0.47044072 0.46707111 0.47245192 0.46934282],101.57289391908168,[101.99022971 101.77102467 101.57335429 101.36726946 101.16259146],0.8784957133134565,[0.90564228 0.9133779  0.86838089 0.87437203 0.83070547],0.4688974153974808
273,200364466,[0.99904923 0.99905599 0.99903729 0.99896904 0.99901339],0.9990249896247121,[0.47973882 0.4791598  0.47920647 0.47584857 0.47597822],443.878532922865,[442.42355006 443.24208162 443.82778522 444.74008991 445.1591578 ],0.7131413784567346,[0.81059385 0.73877098 0.69740062 0.6627472  0.65619425],0.47798637494052076
274,200440175,[0.57777291 0.56838303 0.56112871 0.5697492  0.57314111],0.5700349908561094,[0.35235991 0.35202993 0.35148488 0.35320913 0.35445378],1313.1140248234603,[1314.82393164 1314.32177008 1313.0257691  1312.32182139 1311.0768319 ],0.2604285661623629,[0.31710922 0.28623494 0.24876874 0.2276251  0.22240484],0.35270752674899775
275,219396049,[0.99939367 0.99917856 0.99928722 0.99928201 0.99921662],0.9992716172952358,[0.48686676 0.48402586 0.48239992 0.48381917 0.48287615],1606.2615240189643,[1598.70855233 1598.52152677 1612.30104451 1611.30608576 1610.47041073],0.4884244327254409,[0.65599181 0.51912291 0.41296534 0.4266832  0.42735892],0.4839975712970562
